source,target,Edge Type,Unknown
RELA,TRIB3,Repression,12736262
RELA,TWIST1,Activation,22253230
RELA,UPP1,Activation,20544543
RELA,VCAM1,Activation,10329958;10946302;11359843;16317091;16385502;19281832;19422386;22708120
RELA,VEGFA,Repression,15517885
RELA,XIAP,Repression,18566231;18761050
RELA,YY1,Repression,16784892
AR,ACTA1,Activation,15623502
AR,AKR1C3,Repression,22971343
AR,AKT1,Repression,20589722
AR,ARG1,Activation,20711410
AR,ARG2,Activation,20711410
AR,BTG1,Repression,16281084
AR,BTG2,Repression,16281084
AR,CDK20,Activation,21747169
AR,CDC6,Activation,24583551
AR,CDH1,Repression,18794357
AR,CDH2,Activation,17297473;18535113
AR,CDKN1A,Repression,16281084
AR,CLK3,Repression,16281084
AR,CRH,Repression,16446741
AR,CTNNB1,Activation,18535113
AR,CYP7B1,Repression,16630558
AR,EGFR,Activation,11556855;21613411
AR,EP300,Activation,22334658
AR,ERBB2,Activation,21613411
AR,ERBB3,Activation,21741601
AR,ETV1,Activation,19789348
AR,HMOX1,Activation,11965035
AR,IGF1R,Activation,15033751;17202144
AR,JUN,Activation,20148354
AR,KISS1,Activation,18331266
AR,KISS1R,Activation,18331266
AR,KLK3,Repression,16342680;9316650
AR,MUC1,Repression,21308711
AR,NAT1,Activation,17210686
AR,NFKB1,Repression,18386814
AR,NKX3-1,Activation,16697957;17303007
AR,NRAS,Repression,16281084
AR,PC,Activation,18497079
AR,PTEN,Activation,23418309
AR,PTGS2,Repression,18386814
AR,RELA,Repression,18386814
AR,REST,Repression,24163104
AR,SEPT7,Repression,16281084
AR,SERPINB5,Repression,16304843
AR,TGFA,Activation,11556855
AR,TH,Activation,16356647
AR,TJP1,Activation,18535113
AR,TMPRSS2,Activation,20308527;21761340
AR,TSC1,Repression,21036700
AR,TSC2,Repression,21036700
AR,UCN,Repression,23801677
AR,VEGFA,Activation,16007189
AR,VIM,Repression,18535113
AR,WEE1,Repression,16281084
AR,WNT7B,Activation,21741601
AR,XIAP,Repression,20589722
BTG2,CCND1,Repression,15870875;16849553
BTG2,HRAS,Repression,20197462
BTG2,KLK3,Repression,21172304
BTG2,SPHK1,Activation,16516161
CTNNB1,CCND1,Repression,16628468
CTNNB1,CLDN2,Activation,14751232
CTNNB1,JUN,Activation,20300972
CTNNB1,MMP14,Activation,21517265
CTNNB1,MMP7,Activation,11158322;15000152
CTNNB1,MYC,Activation,20300972;21533051
CTNNB1,PLD1,Activation,20442281
CTNNB1,RB1,Repression,16628468
CTNNB1,STARD7,Activation,21622533
CTNNB1,VIM,Activation,12750294
EP300,ALOX15,Activation,12517954
EP300,BIRC5,Repression,19102934
EP300,BRCA1,Activation,23353771
EP300,CA9,Activation,16270297
EP300,CCNE1,Activation,12414652
EP300,CDKN1A,Activation,21245169
EP300,CRABP1,Activation,18000064
EP300,CYBB,Repression,14605447
EP300,DNMT1,Activation,19275888
EP300,EIF2AK1,Activation,19133234
EP300,EPO,Activation,20368990
EP300,GFAP,Activation,20414733
EP300,HINFP,Activation,17826007
EP300,IFNG,Activation,12836278
EP300,IGFBP3,Activation,12200149
EP300,IL12B,Activation,15482860
EP300,KRT16,Activation,12954631;16214953
EP300,LAMA3,Repression,10713141
EP300,MMP9,Activation,18985009
EP300,MYC,Repression,19279113
EP300,NR0B2,Activation,18842595
EP300,NR1H4,Repression,18842595
EP300,PCNA,Repression,10618724
EP300,PTGS2,Activation,12471036
EP300,TBXAS1,Activation,14565864
EP300,THBD,Repression,15677570
EP300,TP73,Activation,11115495
EP300,TRIM22,Activation,23670564
EP300,VCAM1,Activation,19281832
EP300,VEGFA,Activation,22789427
EP300,WT1,Activation,15752709;18064385
NKX3-1,ACTG2,Activation,19797053
NKX3-1,AR,Repression,16697957
NKX3-1,CCND1,Repression,22179513
NKX3-1,FOS,Repression,22179513
NKX3-1,IGF1R,Repression,22179513
REST,AVP,Activation,12220737
REST,BDNF,Repression,18075316;18518926
REST,CARTPT,Repression,18485095
REST,CD59,Repression,20421646
REST,DGCR5,Repression,19050060
REST,GJD2,Repression,14565956
REST,GLRA1,Activation,12944912
REST,GRIN1,Repression,10640675
REST,KCNN4,Repression,16209944
REST,KCNQ2,Repression,20926649
REST,KCNQ3,Repression,20926649
REST,LIN28A,Repression,22532168
REST,NRP1,Repression,16330548
REST,OPRM1,Repression,15322094;19913583
REST,PENK,Repression,21832040
REST,STAT1,Repression,23598529
REST,TAC1,Repression,12220737;19246391
REST,TH,Repression,16764822
REST,TPH2,Activation,17613521
REST,TUBB3,Repression,22684772
ARID1A,IGH,Activation,18981111
ARID1B,IGH,Activation,18981111
ARID3A,PML,Activation,22010578
PML,BAX,Activation,16007146
PML,CASP3,Activation,16253165
PML,CCND1,Repression,15529177
PML,CDKN1A,Activation,10356361;16007146
PML,EAF2,Repression,18089734
PML,EGFR,Repression,12673202;9819401
PML,EP300,Activation,18809579
PML,FLT3,Activation,17124055
PML,GRIP1,Activation,23542129
PML,HIPK2,Activation,18809579
PML,IFNB1,Activation,11042692
PML,NR4A1,Repression,12032831
PML,PML,Activation,15529177
PML,TNFAIP3,Repression,12080044
PML,TNFSF10,Activation,15459016
PML,UBA7,Repression,11891284
ARNT,CA9,Activation,22387692
ARNT,CCNE1,Repression,21544813
ARNT,CDK2,Repression,21544813
ARNT,CYP1A1,Activation,22387692
ARNT,CYP1B1,Activation,16115918;19287966
ARNT,EPO,Activation,8663540
ARNT,FOS,Repression,21544813
ARNT,HIF1A,Activation,14764593
ARNT,JUN,Repression,21544813
FOS,CASP9,Activation,20188076
FOS,CCK,Activation,1360635
FOS,CCND1,Repression,20188076;21474819
FOS,CLU,Repression,10406964
FOS,CREM,Activation,21757709
FOS,DDIT3,Activation,20188076
FOS,ERCC4,Activation,20976523
FOS,EZR,Activation,19164283
FOS,FAS,Activation,10903433
FOS,FMO4,Activation,20188076
FOS,FOS,Repression,2498646
FOS,HSPH1,Activation,20188076
FOS,MMP1,Activation,19028685
FOS,MMP9,Repression,21474819
FOS,MYC,Repression,2498162
FOS,NEFL,Activation,8180132
FOS,NFKB1,Repression,20188076
FOS,NOS2,Repression,9776360
FOS,PTGS2,Activation,9620167
FOS,SLC10A2,Repression,12454857
FOS,SMAD7,Activation,15579469
FOS,SOX7,Activation,22171135
FOS,SPI1,Repression,9988737
FOS,SRR,Activation,15681805
HIF1A,ABCB1,Repression,12067980
HIF1A,ACE,Activation,19592460
HIF1A,ACE2,Repression,19592460
HIF1A,AGTR1,Activation,15718424
HIF1A,ALAS2,Activation,21207956
HIF1A,ALDOA,Activation,8955077
HIF1A,APEX1,Repression,19524065
HIF1A,AR,Activation,17426252;21056661
HIF1A,ASS1,Activation,19934275
HIF1A,BAX,Activation,15706354
HIF1A,BID,Repression,15024076
HIF1A,BNIP3,Activation,17848618
HIF1A,CA9,Activation,12171890;19154183
HIF1A,CCND1,Repression,20179204
HIF1A,CCR7,Activation,17178876;19305150
HIF1A,CDH1,Repression,22295844
HIF1A,CTGF,Activation,17034590
HIF1A,CXCR4,Activation,17075581
HIF1A,E2F3,Activation,20308562
HIF1A,EDN1,Activation,19783678
HIF1A,EDNRB,Activation,19783678
HIF1A,ENO1,Activation,8955077
HIF1A,EPO,Activation,8089148;8663540
HIF1A,FGF2,Activation,19492421
HIF1A,HBEGF,Activation,22641673
HIF1A,HIF1A,Repression,14744852
HIF1A,ITGB2,Activation,15235127
HIF1A,LDHA,Activation,8955077
HIF1A,LEP,Activation,18559540
HIF1A,MET,Activation,16099863
HIF1A,MICA,Activation,21092233
HIF1A,MIF,Activation,20727156
HIF1A,MMP2,Repression,17332917;18570733
HIF1A,NR4A1,Activation,14729605
HIF1A,NT5E,Activation,12370277
HIF1A,PGK1,Activation,8089148
HIF1A,PTGES,Activation,18050215
HIF1A,RECK,Repression,20442303
HIF1A,RORA,Activation,14742449
HIF1A,SDHB,Repression,17102089
HIF1A,SETD2,Activation,18842833
HIF1A,SLC29A1,Repression,19853583
HIF1A,SLC2A1,Activation,15525582
HIF1A,SOCS1,Activation,20003295
HIF1A,TERT,Activation,15048086;18754863
HIF1A,TGFB3,Repression,10831118
HIF1A,TIMP2,Activation,17332917
HIF1A,TWIST1,Activation,23623921
HIF1A,VEGFA,Repression,12509854;14712484;15930297;16596228;18471962
HIF1A,VIM,Activation,22295844
HIF1A,WASF3,Activation,22581642
HIF1A,XPC,Activation,19934262
HIF1A,ZNF217,Activation,21483406
ARNTL,BHLHE40,Activation,19032342
ARNTL,CRY1,Activation,22750052
ARNTL,CRY2,Activation,22750052
ARNTL,PER1,Activation,17994337;22750052
ARNTL,PER2,Activation,22750052
ARNTL,PER3,Activation,22750052
PER1,BAX,Repression,19675098
PER1,BCL2,Activation,19675098
PER1,SLC5A1,Repression,22526585
PER2,SNAI2,Repression,23836662
PER2,TWIST1,Repression,23836662
ARNTL2,SERPINE1,Activation,22198637
ASCL1,DKK1,Repression,19744316
ASCL1,IGF2,Repression,20842449
ASCL1,PCSK6,Repression,11736660
ASCL1,TPH1,Repression,19744316
ATF1,CCNA1,Repression,12044952
ATF1,CFTR,Activation,10075672
ATF1,FTH1,Repression,17565989
ATF1,IL10,Activation,10540320
ATF1,MAP1LC3B,Activation,20514020
ATF1,MITF,Activation,12966428
ATF1,PCSK1,Activation,8999965
ATF1,SLC20A1,Activation,11722845
ATF1,TGFB2,Activation,11776974
MITF,ACP5,Activation,11481336;15737031
MITF,BCL2A1,Repression,23447565
MITF,BEST1,Activation,14982938
MITF,CTSK,Activation,21602817
MITF,DCT,Activation,15892717
MITF,FOS,Activation,14737107
MITF,GPNMB,Activation,18983539
MITF,HIF1A,Activation,22012259
MITF,KIT,Activation,19937254
MITF,OCA2,Activation,22234890
MITF,PPARGC1A,Activation,23416000
MITF,SERPINF1,Activation,22115973
MITF,TRAP,Activation,11425859
MITF,TRPM1,Activation,14744763;15577322
MITF,TYR,Activation,10080955;12034359;23872139
MITF,TYRP1,Activation,10080955;22371403;8995290
ATF2,APOC3,Activation,9760243
ATF2,ATF3,Activation,10979959;20581861;8576171
ATF2,CCND1,Activation,10464245;10915780
ATF2,KAT5,Repression,18397884
ATF2,IFNB1,Activation,17496231
ATF2,IFNG,Activation,12836278;18641343;20006311;20304822
ATF2,INS,Activation,21278380
ATF2,JUN,Activation,9502786
ATF2,MMP2,Activation,17079470;17258390
ATF2,NOS3,Repression,16497991
ATF2,PCK1,Activation,12453892
ATF2,PLAT,Activation,8647095
ATF2,POLB,Activation,10518804
ATF2,RELA,Activation,21350211
ATF2,RETN,Activation,20360975
ATF2,ST3GAL5,Activation,21699754
ATF2,TGFB2,Repression,1400310
ATF2,TNF,Activation,10688670;10748079;10913190;20068037
ATF3,ADIPOR1,Repression,20696134
ATF3,ADIPOR2,Repression,20696134
ATF3,ASNS,Activation,12881527
ATF3,DDIT3,Activation,22753726
ATF3,GDF15,Activation,15670751
ATF3,ID1,Repression,20565867
ATF3,IFNG,Activation,20304822
ATF3,LDLR,Repression,21294679
ATF3,MMP2,Repression,11792711;15102941
ATF3,SELE,Repression,10964678
KAT5,ERCC1,Activation,22159227
KAT5,GMPS,Repression,21453247
KAT5,HDC,Repression,17827213
KAT5,STAT3,Repression,12551922
DDIT3,ANKRD1,Repression,19299913
DDIT3,ASNS,Repression,18940792
DDIT3,ATF2,Repression,16164412
DDIT3,ATF5,Repression,16164412
DDIT3,ATG5,Activation,20038797
DDIT3,CEBPA,Repression,21983012
DDIT3,IL6,Activation,12706815
DDIT3,MAP1LC3B,Activation,20038797
DDIT3,NOS3,Repression,22265908
DDIT3,RTN3,Activation,17191123
DDIT3,SIRT1,Repression,21801305
DDIT3,SIRT2,Repression,21801305
DDIT3,TNFRSF10B,Repression,18172319;21941003
DDIT3,TRIB3,Activation,15775988;18940792
ID1,ZNF148,Repression,21606196
ATF4,APOE,Activation,22028770
ATF4,ASNS,Activation,11960987;16164412;17276738
ATF4,ATF3,Activation,16246168;21801305
ATF4,ATG5,Activation,20038797
ATF4,CEBPB,Activation,16026328
ATF4,CHAC1,Activation,21737788
ATF4,DDIT3,Activation,16246168;17276738;20020050;21044953;21966512
ATF4,DDIT4,Activation,19059405;19439225
ATF4,DDR2,Activation,20564243
ATF4,FGF19,Activation,23205607
ATF4,FGF21,Activation,22233381
ATF4,HRK,Activation,23090478
ATF4,HSPA5,Repression,16205636
ATF4,IGFBP1,Activation,16687408
ATF4,IRF7,Repression,21148039
ATF4,MAP1LC3B,Activation,20038797;20514020
ATF4,NDC80,Activation,17822787
ATF4,NUPR1,Activation,19946894
ATF4,PLAU,Activation,18829529
ATF4,SIGMAR1,Activation,22079628
ATF4,SIRT1,Repression,21801305
ATF4,SIRT2,Repression,21801305
ATF4,TRIB3,Activation,15775988
ATF4,VEGFA,Activation,15788408;18829529
CEBPB,ABCB1,Activation,15044620
CEBPB,ADM,Activation,9480831
CEBPB,CDKN1A,Activation,15041706
CEBPB,CRP,Activation,12667216;23361365
CEBPB,CSF3R,Activation,10453008
CEBPB,CSRP1,Activation,14522018
CEBPB,CXCL8,Activation,15085176;15688424
CEBPB,CYP19A1,Repression,11994385
CEBPB,FURIN,Activation,8132667
CEBPB,GDF15,Activation,24086573
CEBPB,GFER,Repression,20690902
CEBPB,IL1B,Activation,17386941
CEBPB,IL4,Activation,7594540
CEBPB,IL6,Activation,10903137;8725624
CEBPB,INSR,Activation,8288055
CEBPB,IRF4,Activation,19717648
CEBPB,OXTR,Activation,21734268
CEBPB,PCK2,Activation,8093246
CEBPB,PRDM1,Activation,19717648
CEBPB,PRSS50,Activation,18462069
CEBPB,PTGS2,Repression,18820298
CEBPB,S100A9,Activation,9706399
CEBPB,SAA2,Activation,8244997
CEBPB,SFTPD,Activation,11912209
CEBPB,SLC19A1,Activation,15652157
CEBPB,SLC5A8,Activation,20082847
CEBPB,STAR,Activation,18583320
CEBPB,TNFAIP6,Activation,7876106
CEBPB,XBP1,Activation,19717648
IRF7,ATF4,Activation,21148039
IRF7,CD80,Activation,16237059
IRF7,CXCL10,Activation,24701034
IRF7,IFNA1,Activation,12077266;12242290;21670437
IRF7,IFNA13,Activation,12077266
IRF7,IFNA2,Activation,17236232
IRF7,IFNB1,Repression,22698399
NUPR1,BCL2L1,Activation,18690848
NUPR1,CDKN1A,Activation,18690848
NUPR1,MSL1,Repression,19650074
SIRT1,ABCB1,Activation,20713551
SIRT1,ACAN,Activation,21337390
SIRT1,ADAMTS5,Repression,21337390
SIRT1,BCL11A,Repression,15639232
SIRT1,CCAR2,Repression,23892437
SIRT1,CCND1,Repression,21474819
SIRT1,CDH1,Repression,21640770;22249256
SIRT1,CDKN1A,Repression,15130752;21719763;23474493
SIRT1,CFH,Repression,17558024
SIRT1,CFLAR,Activation,22483777
SIRT1,COL10A1,Repression,21337390
SIRT1,COL1A2,Repression,23079621
SIRT1,CTNNB1,Repression,22245592
SIRT1,DLL4,Repression,20631301
SIRT1,EGLN1,Repression,22245592
SIRT1,ESRRG,Activation,19690166
SIRT1,EZH2,Repression,21703114
SIRT1,FOXO3,Repression,17558024;21841822
SIRT1,HBE1,Repression,22328728
SIRT1,HIF1A,Activation,22245592
SIRT1,HSF1,Activation,23349863
SIRT1,HYOU1,Activation,22564731
SIRT1,ICAM1,Repression,23238746
SIRT1,MCL1,Activation,22483777
SIRT1,MMP9,Repression,19376817;21474819
SIRT1,MYC,Repression,22245592;22483777
SIRT1,NBN,Activation,18692496
SIRT1,NOTCH1,Repression,23028940
SIRT1,NQO1,Repression,20623181
SIRT1,PAX6,Repression,20631301
SIRT1,PER1,Activation,22149272
SIRT1,PPARG,Repression,15850715
SIRT1,TBX3,Repression,20631301
SIRT1,TNFRSF10B,Repression,22483777
SIRT1,TP53,Repression,15130752;15632193
SIRT1,WRN,Repression,17996922
SIRT1,XPC,Repression,21149730
SIRT2,AFP,Activation,14522900
SIRT2,CDKN1A,Repression,14522900
SIRT2,NEDD4,Repression,23175188
TRIB3,ATF4,Repression,15781252;17707795
ATF5,BCL2,Activation,21212266
ATF5,CCND3,Activation,16300731
ATF5,CREB1,Activation,17140605
ATF5,CYP2B6,Activation,18332083
ATF5,ID1,Repression,18701499
CREB1,ACACA,Activation,19842072
CREB1,BCL2,Activation,17290286
CREB1,BDNF,Activation,11719924
CREB1,CASP8,Activation,18342014
CREB1,CYP19A1,Activation,15955695;16740737
CREB1,ETV3,Activation,14754893
CREB1,GRPR,Activation,18483184
CREB1,HMOX1,Repression,14523007
CREB1,IFNG,Repression,11907114
CREB1,IL10,Activation,10540320;22140263
CREB1,IL6,Activation,8725624
CREB1,JUN,Repression,8647095
CREB1,LYL1,Activation,23000483
CREB1,MC2R,Activation,17712720
CREB1,MITF,Activation,19937254
CREB1,MUC4,Activation,19757157
CREB1,MUC5AC,Activation,18676374
CREB1,NDC80,Activation,17822787
CREB1,NOLC1,Activation,21266110
CREB1,NR2F1,Repression,15955695
CREB1,NR2F6,Repression,15955695
CREB1,NR5A2,Activation,18191017
CREB1,PCSK1,Activation,8999965
CREB1,PLAT,Repression,8647095
CREB1,PPP2CA,Activation,17526027
CREB1,PPP2R2B,Activation,20533062
CREB1,PSEN1,Activation,11116137
CREB1,PTGS2,Activation,22919060
CREB1,SLC20A1,Activation,11722845
CREB1,SMAD6,Activation,14755548
CREB1,SNAI1,Repression,15955695
CREB1,SNAI2,Repression,15955695
CREB1,UXT,Activation,17761951
ATF6,DNAJC3,Activation,12601012
ATF6,MAFA,Repression,18450959
ATF6,NR0B2,Activation,18450959
ATF6,NUCB1,Activation,17686766
ATF6,PDX1,Repression,18450959
ATF6,RTN3,Activation,17191123
ATF6,STARD4,Activation,16579971
ATF6,WBP1,Activation,21841196
MAFA,PC,Activation,17149590
NR0B2,E2F1,Repression,18657049
NR0B2,PCK2,Repression,17094771
NR0B2,PTGS2,Activation,21613300
PDX1,GCK,Activation,8866550
PDX1,INS,Activation,7568086
ATM,BAX,Activation,16214353
ATM,BCL2,Repression,16214353
ATM,CFLAR,Repression,20876284
ATM,DUSP1,Activation,17178844
ATM,FAS,Activation,19502594
ATM,FOXM1,Activation,21518729
ATM,GADD45A,Activation,20164679
ATM,KLRK1,Activation,19767562
ATM,MCL1,Activation,20164679
ATM,PMAIP1,Repression,20368352
ATM,PVR,Repression,21406724
ATM,SLC2A1,Repression,20676049
ATM,SP1,Repression,11466608
ATM,TERF1,Repression,17694070
ATM,TNFRSF10B,Repression,19351839
ATM,VEGFA,Repression,20676049
FOXM1,AR,Activation,24583551
FOXM1,BTG2,Activation,19615363
FOXM1,CCNB1,Activation,19276163
FOXM1,CDC25B,Activation,19276163
FOXM1,CDC6,Activation,24583551
FOXM1,CDKN2A,Repression,22461910
FOXM1,FGB,Repression,15737987
FOXM1,MYC,Activation,23804320
FOXM1,SFTPB,Activation,12161428
SP1,ABCA1,Activation,11264984;17887732
SP1,ABCB1,Activation,10644769;7565762
SP1,ABCB8,Activation,21046154
SP1,ABCC1,Repression,23765166
SP1,ABCC3,Activation,17272513
SP1,ADAM10,Activation,21854868
SP1,ADAM17,Activation,22705645
SP1,ADAM23,Activation,20851106
SP1,ADIPOQ,Activation,12378384
SP1,ADRA2B,Activation,15037199
SP1,GRK2,Activation,12423667
SP1,AGTR1,Repression,22282354
SP1,AHR,Repression,16410262
SP1,ALOX12,Activation,9164849
SP1,ALOX5,Activation,19781662;9062372
SP1,APEX1,Repression,18208837
SP1,APLNR,Activation,17309882
SP1,APP,Activation,15673661
SP1,AR,Activation,15661808;18430409
SP1,ARF6,Activation,19642173
SP1,ATP2A2,Activation,17597815
SP1,ATP2A3,Activation,22851172
SP1,ATP2C1,Activation,15955096
SP1,B4GALT1,Activation,17557191
SP1,B4GALT5,Activation,15263012;16873896
SP1,BACE1,Activation,21712774;22275252
SP1,BLMH,Activation,21190945
SP1,BRD7,Activation,19111069
SP1,BSG,Activation,11814679;20384626;20629990
SP1,CA9,Activation,16270297
SP1,CCL2,Activation,10644332
SP1,CCNA2,Repression,18368381
SP1,CCND1,Activation,19755513
SP1,CCND2,Activation,9339900
SP1,CD14,Activation,17203216
SP1,CD151,Activation,20149781
SP1,CD1D,Activation,22419072
SP1,CD2AP,Activation,21604172
SP1,CD44,Activation,12972613
SP1,ADGRE5,Activation,18329191
SP1,CD99,Activation,17473187
SP1,CDK4,Activation,19017637
SP1,CDK6,Repression,11297539
SP1,CDKN1A,Repression,12773551;18210215
SP1,CDKN1B,Activation,12907235;15064717;16518840
SP1,CDKN2A,Activation,21830402
SP1,CENPH,Activation,22682030
SP1,CERS2,Activation,22169644
SP1,CETP,Repression,10669650
SP1,CHST4,Activation,22446378
SP1,CLDN3,Activation,17986852
SP1,COL11A2,Activation,16734381
SP1,COL2A1,Repression,12888570
SP1,CREM,Activation,21757709
SP1,CTGF,Activation,12888575
